key,north_weight,east_weight,south_weight,west_weight
"(33.260870,127.923077)",1,0,2,0
"(33.304348,127.923077)",1,0,2,0
"(33.347826,127.923077)",2,0,4,0
"(33.391304,127.923077)",1,0,4,0
"(33.434783,127.923077)",1,0,2,0
"(33.478261,127.923077)",1,0,2,0
"(33.521739,127.923077)",4,0,5,0
"(33.565217,127.923077)",4,0,6,0
"(33.608696,127.923077)",5,1,1,0
"(33.652174,127.923077)",5,1,4,0
"(33.695652,127.923077)",5,3,4,0
"(33.739130,127.923077)",5,3,4,0
"(33.782609,127.923077)",4,1,4,0
"(33.826087,127.923077)",12,0,5,0
"(33.869565,127.923077)",13,5,7,0
"(33.913043,127.923077)",10,2,5,0
"(33.956522,127.923077)",4,0,9,0
"(34.000000,127.923077)",6,0,10,0
"(34.043478,127.923077)",15,0,8,0
"(34.086957,127.923077)",23,1,14,0
"(34.130435,127.923077)",16,2,13,0
"(34.173913,127.923077)",13,1,12,0
"(34.217391,127.923077)",31,4,16,0
"(34.260870,127.923077)",60,6,36,0
"(34.304348,127.923077)",40,6,63,0
"(34.347826,127.923077)",27,8,31,0
"(34.391304,127.923077)",26,12,15,0
"(34.434783,127.923077)",31,19,14,0
"(34.478261,127.923077)",51,25,12,0
"(34.521739,127.923077)",34,36,5,0
"(34.565217,127.923077)",47,42,7,0
"(34.608696,127.923077)",59,48,6,0
"(34.652174,127.923077)",74,29,5,0
"(34.695652,127.923077)",17,7,3,0
"(34.739130,127.923077)",0,0,4,0
"(34.782609,127.923077)",0,0,0,0
"(34.826087,127.923077)",0,0,0,0
"(34.869565,127.923077)",0,0,0,0
"(34.913043,127.923077)",1,1,1,0
"(34.956522,127.923077)",1,0,0,0
"(35.000000,127.923077)",0,0,0,0
"(35.043478,127.923077)",0,0,0,0
"(35.086957,127.923077)",0,0,0,0
"(35.130435,127.923077)",0,0,0,0
"(35.173913,127.923077)",0,0,0,0
"(35.217391,127.923077)",0,0,0,0
"(35.260870,127.923077)",0,0,0,0
"(35.304348,127.923077)",0,0,0,0
"(35.347826,127.923077)",0,0,0,0
"(35.391304,127.923077)",0,0,0,0
"(35.434783,127.923077)",0,0,0,0
"(35.478261,127.923077)",0,0,0,0
"(35.521739,127.923077)",0,0,0,0
"(35.565217,127.923077)",0,0,0,0
"(35.608696,127.923077)",0,0,0,0
"(35.652174,127.923077)",0,0,0,0
"(35.695652,127.923077)",0,0,0,0
"(35.739130,127.923077)",0,0,0,0
"(35.782609,127.923077)",0,0,0,0
"(35.826087,127.923077)",0,0,0,0
"(35.869565,127.923077)",0,0,0,0
"(35.913043,127.923077)",0,0,0,0
"(35.956522,127.923077)",0,0,0,0
"(32.000000,127.974359)",0,0,0,0
"(32.043478,127.974359)",0,0,0,0
"(32.086957,127.974359)",0,0,0,0
"(32.130435,127.974359)",0,0,0,0
"(32.173913,127.974359)",0,0,0,0
"(32.217391,127.974359)",0,0,0,0
"(32.260870,127.974359)",0,0,0,0
"(32.304348,127.974359)",0,0,0,0
"(32.347826,127.974359)",0,0,0,0
"(32.391304,127.974359)",0,0,0,0
"(32.434783,127.974359)",0,0,0,0
"(32.478261,127.974359)",0,0,0,0
"(32.521739,127.974359)",0,0,0,0
"(32.565217,127.974359)",0,0,0,0
"(32.608696,127.974359)",1,0,0,0
"(32.652174,127.974359)",4,0,0,0
"(32.695652,127.974359)",3,0,1,0
"(32.739130,127.974359)",3,0,0,0
"(32.782609,127.974359)",1,0,1,0
"(32.826087,127.974359)",1,0,2,0
"(32.869565,127.974359)",1,1,3,0
"(32.913043,127.974359)",1,0,3,0
"(32.956522,127.974359)",2,1,3,0
"(33.000000,127.974359)",2,1,1,0
"(33.043478,127.974359)",0,0,1,0
"(33.086957,127.974359)",0,0,0,0
"(33.130435,127.974359)",1,0,0,0
"(33.173913,127.974359)",2,0,1,0
"(33.217391,127.974359)",0,0,0,0
"(33.260870,127.974359)",0,0,2,0
"(33.304348,127.974359)",0,0,2,0
"(33.347826,127.974359)",0,0,1,0
"(33.391304,127.974359)",2,0,3,0
"(33.434783,127.974359)",2,0,2,0
"(33.478261,127.974359)",1,1,4,0
"(33.521739,127.974359)",2,0,1,0
"(33.565217,127.974359)",2,0,4,0
"(33.608696,127.974359)",3,0,5,0
"(33.652174,127.974359)",3,0,3,0
"(33.695652,127.974359)",3,1,2,0
"(33.739130,127.974359)",3,1,3,0
"(33.782609,127.974359)",4,0,3,0
"(33.826087,127.974359)",5,0,5,0
"(33.869565,127.974359)",8,0,6,0
"(33.913043,127.974359)",8,0,4,0
"(33.956522,127.974359)",2,0,4,0
"(34.000000,127.974359)",0,0,6,0
"(34.043478,127.974359)",3,0,2,0
"(34.086957,127.974359)",11,1,3,0
"(34.130435,127.974359)",15,2,10,0
"(34.173913,127.974359)",14,2,3,0
"(34.217391,127.974359)",17,3,6,0
"(34.260870,127.974359)",44,2,12,0
"(34.304348,127.974359)",68,8,47,0
"(34.347826,127.974359)",32,28,45,0
"(34.391304,127.974359)",22,4,15,0
"(34.434783,127.974359)",23,7,12,0
"(34.478261,127.974359)",33,19,11,0
"(34.521739,127.974359)",53,26,26,0
"(34.565217,127.974359)",21,14,10,0
"(34.608696,127.974359)",16,5,13,0
"(34.652174,127.974359)",38,8,9,0
"(34.695652,127.974359)",4,2,8,0
"(34.739130,127.974359)",0,0,0,0
"(34.782609,127.974359)",0,0,0,0
"(34.826087,127.974359)",0,0,0,0
"(34.869565,127.974359)",0,0,0,0
"(34.913043,127.974359)",8,8,0,0
"(34.956522,127.974359)",4,2,5,0
"(35.000000,127.974359)",0,0,0,0
"(35.043478,127.974359)",0,0,0,0
"(35.086957,127.974359)",0,0,0,0
"(35.130435,127.974359)",0,0,0,0
"(35.173913,127.974359)",0,0,0,0
"(35.217391,127.974359)",0,0,0,0
"(35.260870,127.974359)",0,0,0,0
"(35.304348,127.974359)",0,0,0,0
"(35.347826,127.974359)",0,0,0,0
"(35.391304,127.974359)",0,0,0,0
"(35.434783,127.974359)",0,0,0,0
"(35.478261,127.974359)",0,0,0,0
"(35.521739,127.974359)",0,0,0,0
"(35.565217,127.974359)",0,0,0,0
"(35.608696,127.974359)",0,0,0,0
"(35.652174,127.974359)",0,0,0,0
"(35.695652,127.974359)",0,0,0,0
"(35.739130,127.974359)",0,0,0,0
"(35.782609,127.974359)",0,0,0,0
"(35.826087,127.974359)",0,0,0,0
"(35.869565,127.974359)",0,0,0,0
"(35.913043,127.974359)",0,0,0,0
"(35.956522,127.974359)",0,0,0,0
"(32.000000,128.025641)",0,0,0,0
"(32.043478,128.025641)",0,0,0,0
"(32.086957,128.025641)",0,0,0,0
"(32.130435,128.025641)",0,0,0,0
"(32.173913,128.025641)",0,0,0,0
"(32.217391,128.025641)",0,0,0,0
"(32.260870,128.025641)",0,0,0,0
"(32.304348,128.025641)",0,0,0,0
"(32.347826,128.025641)",0,0,0,0
"(32.391304,128.025641)",0,0,0,0
"(32.434783,128.025641)",0,0,0,0
"(32.478261,128.025641)",0,0,0,0
"(32.521739,128.025641)",0,0,0,0
"(32.565217,128.025641)",0,0,0,0
"(32.608696,128.025641)",0,0,0,0
"(32.652174,128.025641)",1,0,0,0
"(32.695652,128.025641)",0,0,1,0
"(32.739130,128.025641)",3,0,2,0
"(32.782609,128.025641)",2,0,0,0
"(32.826087,128.025641)",2,0,0,0
"(32.869565,128.025641)",3,0,0,0
"(32.913043,128.025641)",1,0,0,0
"(32.956522,128.025641)",1,0,1,0
"(33.000000,128.025641)",3,0,2,0
"(33.043478,128.025641)",3,0,2,0
"(33.086957,128.025641)",0,0,2,0
"(33.130435,128.025641)",0,0,1,0
"(33.173913,128.025641)",2,0,1,0
"(33.217391,128.025641)",2,0,1,0
"(33.260870,128.025641)",1,0,0,0
"(33.304348,128.025641)",0,0,2,0
"(33.347826,128.025641)",0,0,2,0
"(33.391304,128.025641)",0,0,1,0
"(33.434783,128.025641)",3,0,1,0
"(33.478261,128.025641)",2,0,2,0
"(33.521739,128.025641)",2,0,3,0
"(33.565217,128.025641)",3,0,1,0
"(33.608696,128.025641)",2,0,3,0
"(33.652174,128.025641)",1,0,5,0
"(33.695652,128.025641)",2,0,3,0
"(33.739130,128.025641)",1,0,3,0
"(33.782609,128.025641)",4,0,3,0
"(33.826087,128.025641)",7,0,5,0
"(33.869565,128.025641)",7,0,6,0
"(33.913043,128.025641)",4,1,6,0
"(33.956522,128.025641)",3,0,2,0
"(34.000000,128.025641)",3,1,5,0
"(34.043478,128.025641)",2,2,5,0
"(34.086957,128.025641)",7,1,3,0
"(34.130435,128.025641)",10,0,6,0
"(34.173913,128.025641)",17,0,4,0
"(34.217391,128.025641)",9,0,2,0
"(34.260870,128.025641)",9,0,7,0
"(34.304348,128.025641)",35,3,14,0
"(34.347826,128.025641)",43,23,38,0
"(34.391304,128.025641)",21,19,20,0
"(34.434783,128.025641)",20,27,13,0
"(34.478261,128.025641)",13,32,13,0
"(34.521739,128.025641)",76,23,43,0
"(34.565217,128.025641)",28,16,37,0
"(34.608696,128.025641)",26,5,38,0
"(34.652174,128.025641)",102,32,40,0
"(34.695652,128.025641)",16,41,34,0
"(34.739130,128.025641)",7,2,2,0
"(34.782609,128.025641)",2,5,1,0
"(34.826087,128.025641)",0,0,0,0
"(34.869565,128.025641)",13,8,0,0
"(34.913043,128.025641)",11,13,5,0
"(34.956522,128.025641)",6,1,3,0
"(35.000000,128.025641)",3,1,4,0
"(35.043478,128.025641)",0,2,1,0
"(35.086957,128.025641)",0,0,0,0
"(35.130435,128.025641)",0,0,0,0
"(35.173913,128.025641)",0,0,0,0
"(35.217391,128.025641)",0,0,0,0
"(35.260870,128.025641)",0,0,0,0
"(35.304348,128.025641)",0,0,0,0
"(35.347826,128.025641)",0,0,0,0
"(35.391304,128.025641)",0,0,0,0
"(35.434783,128.025641)",0,0,0,0
"(35.478261,128.025641)",0,0,0,0
"(35.521739,128.025641)",0,0,0,0
"(35.565217,128.025641)",0,0,0,0
"(35.608696,128.025641)",0,0,0,0
"(35.652174,128.025641)",0,0,0,0
"(35.695652,128.025641)",0,0,0,0
"(35.739130,128.025641)",0,0,0,0
"(35.782609,128.025641)",0,0,0,0
"(35.826087,128.025641)",0,0,0,0
"(35.869565,128.025641)",0,0,0,0
"(35.913043,128.025641)",0,0,0,0
"(35.956522,128.025641)",0,0,0,0
"(32.000000,128.076923)",0,0,0,0
"(32.043478,128.076923)",0,0,0,0
"(32.086957,128.076923)",0,0,0,0
"(32.130435,128.076923)",0,0,0,0
"(32.173913,128.076923)",0,0,0,0
"(32.217391,128.076923)",0,0,0,0
"(32.260870,128.076923)",0,0,0,0
"(32.304348,128.076923)",0,0,0,0
"(32.347826,128.076923)",0,0,0,0
"(32.391304,128.076923)",0,0,0,0
"(32.434783,128.076923)",0,0,0,0
"(32.478261,128.076923)",0,0,0,0
"(32.521739,128.076923)",0,0,0,0
"(32.565217,128.076923)",0,0,0,0
"(32.608696,128.076923)",0,0,0,0
"(32.652174,128.076923)",0,0,0,0
"(32.695652,128.076923)",0,0,0,0
"(32.739130,128.076923)",0,0,1,0
"(32.782609,128.076923)",1,0,1,0
"(32.826087,128.076923)",1,0,0,0
"(32.869565,128.076923)",2,0,0,0
"(32.913043,128.076923)",1,0,1,0
"(32.956522,128.076923)",1,0,2,0
"(33.000000,128.076923)",0,0,2,0
"(33.043478,128.076923)",0,0,0,0
"(33.086957,128.076923)",0,0,1,0
"(33.130435,128.076923)",0,0,2,0
"(33.173913,128.076923)",1,0,2,0
"(33.217391,128.076923)",1,0,3,0
"(33.260870,128.076923)",1,0,0,0
"(33.304348,128.076923)",1,0,0,0
"(33.347826,128.076923)",0,0,2,0
"(33.391304,128.076923)",0,0,1,0
"(33.434783,128.076923)",1,0,2,0
"(33.478261,128.076923)",2,0,1,0
"(33.521739,128.076923)",1,0,2,0
"(33.565217,128.076923)",1,0,3,0
"(33.608696,128.076923)",1,0,1,0
"(33.652174,128.076923)",0,0,2,0
"(33.695652,128.076923)",1,0,5,0
"(33.739130,128.076923)",2,0,4,0
"(33.782609,128.076923)",2,0,2,0
"(33.826087,128.076923)",4,0,3,0
"(33.869565,128.076923)",7,1,6,0
"(33.913043,128.076923)",1,0,2,0
"(33.956522,128.076923)",2,0,3,0
"(34.000000,128.076923)",5,1,3,0
"(34.043478,128.076923)",4,1,3,0
"(34.086957,128.076923)",5,0,5,0
"(34.130435,128.076923)",7,1,5,0
"(34.173913,128.076923)",10,1,5,0
"(34.217391,128.076923)",13,0,2,0
"(34.260870,128.076923)",17,1,4,0
"(34.304348,128.076923)",34,4,15,0
"(34.347826,128.076923)",48,14,37,0
"(34.391304,128.076923)",46,7,28,0
"(34.434783,128.076923)",38,10,16,0
"(34.478261,128.076923)",31,17,12,0
"(34.521739,128.076923)",136,21,15,0
"(34.565217,128.076923)",66,12,20,0
"(34.608696,128.076923)",38,15,14,0
"(34.652174,128.076923)",76,16,20,0
"(34.695652,128.076923)",39,8,19,0
"(34.739130,128.076923)",23,9,10,0
"(34.782609,128.076923)",27,10,7,0
"(34.826087,128.076923)",20,9,1,0
"(34.869565,128.076923)",41,18,1,0
"(34.913043,128.076923)",12,17,4,0
"(34.956522,128.076923)",0,0,0,0
"(35.000000,128.076923)",0,0,0,0
"(35.043478,128.076923)",0,0,0,0
"(35.086957,128.076923)",0,0,0,0
"(35.130435,128.076923)",0,0,0,0
"(35.173913,128.076923)",0,0,0,0
"(35.217391,128.076923)",0,0,0,0
"(35.260870,128.076923)",0,0,0,0
"(35.304348,128.076923)",0,0,0,0
"(35.347826,128.076923)",0,0,0,0
"(35.391304,128.076923)",0,0,0,0
"(35.434783,128.076923)",0,0,0,0
"(35.478261,128.076923)",0,0,0,0
"(35.521739,128.076923)",0,0,0,0
"(35.565217,128.076923)",0,0,0,0
"(35.608696,128.076923)",0,0,0,0
"(35.652174,128.076923)",0,0,0,0
"(35.695652,128.076923)",0,0,0,0
"(35.739130,128.076923)",0,0,0,0
"(35.782609,128.076923)",0,0,0,0
"(35.826087,128.076923)",0,0,0,0
"(35.869565,128.076923)",0,0,0,0
"(35.913043,128.076923)",0,0,0,0
"(35.956522,128.076923)",0,0,0,0
"(32.000000,128.128205)",0,0,0,0
"(32.043478,128.128205)",0,0,0,0
"(32.086957,128.128205)",0,0,0,0
"(32.130435,128.128205)",0,0,0,0
"(32.173913,128.128205)",0,0,0,0
"(32.217391,128.128205)",0,0,0,0
"(32.260870,128.128205)",0,0,0,0
"(32.304348,128.128205)",0,0,0,0
"(32.347826,128.128205)",0,0,0,0
"(32.391304,128.128205)",0,0,0,0
"(32.434783,128.128205)",0,0,0,0
"(32.478261,128.128205)",0,0,0,0
"(32.521739,128.128205)",0,0,0,0
"(32.565217,128.128205)",0,0,0,0
"(32.608696,128.128205)",0,0,0,0
"(32.652174,128.128205)",0,0,0,0
"(32.695652,128.128205)",0,0,0,0
"(32.739130,128.128205)",0,0,0,0
"(32.782609,128.128205)",0,0,1,0
"(32.826087,128.128205)",0,0,1,0
"(32.869565,128.128205)",0,0,0,0
"(32.913043,128.128205)",1,0,0,0
"(32.956522,128.128205)",1,0,1,0
"(33.000000,128.128205)",1,0,2,0
"(33.043478,128.128205)",0,0,1,0
"(33.086957,128.128205)",0,0,0,0
"(33.130435,128.128205)",0,0,0,0
"(33.173913,128.128205)",0,0,0,0
"(33.217391,128.128205)",0,0,2,0
"(33.260870,128.128205)",1,0,2,0
"(33.304348,128.128205)",0,0,1,0
"(33.347826,128.128205)",1,0,0,0
"(33.391304,128.128205)",1,0,0,0
"(33.434783,128.128205)",0,0,0,0
"(33.478261,128.128205)",0,0,0,0
"(33.521739,128.128205)",2,0,1,0
"(33.565217,128.128205)",0,0,1,0
"(33.608696,128.128205)",0,0,0,0
"(33.652174,128.128205)",1,0,0,0
"(33.695652,128.128205)",0,0,1,0
"(33.739130,128.128205)",1,0,3,0
"(33.782609,128.128205)",2,0,6,0
"(33.826087,128.128205)",2,0,1,0
"(33.869565,128.128205)",6,1,5,0
"(33.913043,128.128205)",4,0,5,0
"(33.956522,128.128205)",4,0,1,0
"(34.000000,128.128205)",4,0,3,0
"(34.043478,128.128205)",7,1,2,0
"(34.086957,128.128205)",5,0,5,0
"(34.130435,128.128205)",9,0,4,0
"(34.173913,128.128205)",12,0,7,0
"(34.217391,128.128205)",5,1,3,0
"(34.260870,128.128205)",14,1,4,0
"(34.304348,128.128205)",26,0,10,0
"(34.347826,128.128205)",14,4,16,0
"(34.391304,128.128205)",29,4,26,0
"(34.434783,128.128205)",62,7,9,0
"(34.478261,128.128205)",68,18,14,0
"(34.521739,128.128205)",22,10,14,0
"(34.565217,128.128205)",79,6,11,0
"(34.608696,128.128205)",28,11,6,0
"(34.652174,128.128205)",26,13,12,0
"(34.695652,128.128205)",23,10,12,0
"(34.739130,128.128205)",21,5,4,0
"(34.782609,128.128205)",30,11,9,0
"(34.826087,128.128205)",38,22,7,0
"(34.869565,128.128205)",17,21,13,0
"(34.913043,128.128205)",0,0,0,0
"(34.956522,128.128205)",0,0,0,0
"(35.000000,128.128205)",0,0,0,0
"(35.043478,128.128205)",0,0,0,0
"(35.086957,128.128205)",0,0,0,0
"(35.130435,128.128205)",0,0,0,0
"(35.173913,128.128205)",0,0,0,0
"(35.217391,128.128205)",0,0,0,0
"(35.260870,128.128205)",0,0,0,0
"(35.304348,128.128205)",0,0,0,0
"(35.347826,128.128205)",0,0,0,0
"(35.391304,128.128205)",0,0,0,0
"(35.434783,128.128205)",0,0,0,0
"(35.478261,128.128205)",0,0,0,0
"(35.521739,128.128205)",0,0,0,0
"(35.565217,128.128205)",0,0,0,0
"(35.608696,128.128205)",0,0,0,0
"(35.652174,128.128205)",0,0,0,0
"(35.695652,128.128205)",0,0,0,0
"(35.739130,128.128205)",0,0,0,0
"(35.782609,128.128205)",0,0,0,0
"(35.826087,128.128205)",0,0,0,0
"(35.869565,128.128205)",0,0,0,0
"(35.913043,128.128205)",0,0,0,0
"(35.956522,128.128205)",0,0,0,0
"(32.000000,128.179487)",0,0,0,0
"(32.043478,128.179487)",0,0,0,0
"(32.086957,128.179487)",0,0,0,0
"(32.130435,128.179487)",0,0,0,0
"(32.173913,128.179487)",0,0,0,0
"(32.217391,128.179487)",0,0,0,0
"(32.260870,128.179487)",0,0,0,0
"(32.304348,128.179487)",0,0,0,0
"(32.347826,128.179487)",0,0,0,0
"(32.391304,128.179487)",0,0,0,0
"(32.434783,128.179487)",0,0,0,0
"(32.478261,128.179487)",0,0,0,0
"(32.521739,128.179487)",0,0,0,0
"(32.565217,128.179487)",0,0,0,0
"(32.608696,128.179487)",0,0,0,0
"(32.652174,128.179487)",0,0,0,0
"(32.695652,128.179487)",0,0,0,0
"(32.739130,128.179487)",0,0,0,0
"(32.782609,128.179487)",0,0,0,0
"(32.826087,128.179487)",0,0,0,0
"(32.869565,128.179487)",0,0,0,0
"(32.913043,128.179487)",0,0,0,0
"(32.956522,128.179487)",1,0,0,0
"(33.000000,128.179487)",1,0,1,0
"(33.043478,128.179487)",1,0,1,0
"(33.086957,128.179487)",0,0,0,0
"(33.130435,128.179487)",0,0,0,0
"(33.173913,128.179487)",0,0,0,0
"(33.217391,128.179487)",0,0,0,0
"(33.260870,128.179487)",0,0,1,0
"(33.304348,128.179487)",1,0,0,0
"(33.347826,128.179487)",0,0,2,0
"(33.391304,128.179487)",0,0,2,0
"(33.434783,128.179487)",2,0,1,0
"(33.478261,128.179487)",0,0,0,0
"(33.521739,128.179487)",0,0,0,0
"(33.565217,128.179487)",0,0,0,0
"(33.608696,128.179487)",0,0,0,0
"(33.652174,128.179487)",0,0,2,0
"(33.695652,128.179487)",1,0,0,0
"(33.739130,128.179487)",0,0,0,0
"(33.782609,128.179487)",1,0,3,0
"(33.826087,128.179487)",1,0,5,0
"(33.869565,128.179487)",4,1,3,0
"(33.913043,128.179487)",6,0,5,0
"(33.956522,128.179487)",5,0,3,0
"(34.000000,128.179487)",4,0,4,0
"(34.043478,128.179487)",4,0,3,0
"(34.086957,128.179487)",5,0,1,0
"(34.130435,128.179487)",7,0,3,0
"(34.173913,128.179487)",12,1,5,0
"(34.217391,128.179487)",9,1,7,0
"(34.260870,128.179487)",8,0,2,0
"(34.304348,128.179487)",13,0,4,0
"(34.347826,128.179487)",12,1,8,0
"(34.391304,128.179487)",5,5,25,0
"(34.434783,128.179487)",25,5,12,0
"(34.478261,128.179487)",32,7,6,0
"(34.521739,128.179487)",15,5,4,0
"(34.565217,128.179487)",32,2,9,0
"(34.608696,128.179487)",8,5,16,0
"(34.652174,128.179487)",32,11,16,0
"(34.695652,128.179487)",24,11,9,0
"(34.739130,128.179487)",15,3,4,0
"(34.782609,128.179487)",21,6,2,0
"(34.826087,128.179487)",33,9,1,0
"(34.869565,128.179487)",8,11,0,0
"(34.913043,128.179487)",0,1,1,0
"(34.956522,128.179487)",0,0,0,0
"(35.000000,128.179487)",0,0,0,0
"(35.043478,128.179487)",0,0,0,0
"(35.086957,128.179487)",0,0,0,0
"(35.130435,128.179487)",0,0,0,0
"(35.173913,128.179487)",0,0,0,0
"(35.217391,128.179487)",0,0,0,0
"(35.260870,128.179487)",0,0,0,0
"(35.304348,128.179487)",0,0,0,0
"(35.347826,128.179487)",0,0,0,0
"(35.391304,128.179487)",0,0,0,0
"(35.434783,128.179487)",0,0,0,0
"(35.478261,128.179487)",0,0,0,0
"(35.521739,128.179487)",0,0,0,0
"(35.565217,128.179487)",0,0,0,0
"(35.608696,128.179487)",0,0,0,0
"(35.652174,128.179487)",0,0,0,0
"(35.695652,128.179487)",0,0,0,0
"(35.739130,128.179487)",0,0,0,0
"(35.782609,128.179487)",0,0,0,0
"(35.826087,128.179487)",0,0,0,0
"(35.869565,128.179487)",0,0,0,0
"(35.913043,128.179487)",0,0,0,0
"(35.956522,128.179487)",0,0,0,0
"(32.000000,128.230769)",0,0,0,0
"(32.043478,128.230769)",0,0,0,0
"(32.086957,128.230769)",0,0,0,0
"(32.130435,128.230769)",0,0,0,0
"(32.173913,128.230769)",0,0,0,0
"(32.217391,128.230769)",0,0,0,0
"(32.260870,128.230769)",0,0,0,0
"(32.304348,128.230769)",0,0,0,0
"(32.347826,128.230769)",0,0,0,0
"(32.391304,128.230769)",0,0,0,0
"(32.434783,128.230769)",0,0,0,0
"(32.478261,128.230769)",0,0,0,0
"(32.521739,128.230769)",0,0,0,0
"(32.565217,128.230769)",0,0,0,0
"(32.608696,128.230769)",0,0,0,0
"(32.652174,128.230769)",0,0,0,0
"(32.695652,128.230769)",0,0,0,0
"(32.739130,128.230769)",0,0,0,0
"(32.782609,128.230769)",0,0,0,0
"(32.826087,128.230769)",0,0,0,0
"(32.869565,128.230769)",0,0,0,0
"(32.913043,128.230769)",0,0,0,0
"(32.956522,128.230769)",0,0,0,0
"(33.000000,128.230769)",1,0,0,0
"(33.043478,128.230769)",1,0,1,0
"(33.086957,128.230769)",0,0,0,0
"(33.130435,128.230769)",0,0,0,0
"(33.173913,128.230769)",0,0,0,0
"(33.217391,128.230769)",0,0,0,0
"(33.260870,128.230769)",0,0,0,0
"(33.304348,128.230769)",0,0,0,0
"(33.347826,128.230769)",0,0,0,0
"(33.391304,128.230769)",0,0,1,0
"(33.434783,128.230769)",0,0,0,0
"(33.478261,128.230769)",0,0,0,0
"(33.521739,128.230769)",0,0,0,0
"(33.565217,128.230769)",0,0,0,0
"(33.608696,128.230769)",0,0,1,0
"(33.652174,128.230769)",0,0,0,0
"(33.695652,128.230769)",1,0,0,0
"(33.739130,128.230769)",2,0,1,0
"(33.782609,128.230769)",3,0,1,0
"(33.826087,128.230769)",2,0,2,0
"(33.869565,128.230769)",5,1,4,0
"(33.913043,128.230769)",4,1,6,0
"(33.956522,128.230769)",7,1,7,0
"(34.000000,128.230769)",5,2,5,0
"(34.043478,128.230769)",3,2,5,0
"(34.086957,128.230769)",5,0,5,0
"(34.130435,128.230769)",7,0,6,0
"(34.173913,128.230769)",12,2,2,0
"(34.217391,128.230769)",14,4,9,0
"(34.260870,128.230769)",8,1,11,0
"(34.304348,128.230769)",6,1,4,0
"(34.347826,128.230769)",16,2,9,0
"(34.391304,128.230769)",2,6,24,0
"(34.434783,128.230769)",11,6,19,0
"(34.478261,128.230769)",21,7,8,0
"(34.521739,128.230769)",17,5,5,0
"(34.565217,128.230769)",58,2,12,0
"(34.608696,128.230769)",27,7,0,0
"(34.652174,128.230769)",26,15,14,0
"(34.695652,128.230769)",30,6,20,0
"(34.739130,128.230769)",22,7,7,0
"(34.782609,128.230769)",25,7,3,0
"(34.826087,128.230769)",20,13,10,0
"(34.869565,128.230769)",10,2,6,0
"(34.913043,128.230769)",0,0,0,0
"(34.956522,128.230769)",0,0,0,0
"(35.000000,128.230769)",0,0,0,0
"(35.043478,128.230769)",0,0,0,0
"(35.086957,128.230769)",0,0,0,0
"(35.130435,128.230769)",0,0,0,0
"(35.173913,128.230769)",0,0,0,0
"(35.217391,128.230769)",0,0,0,0
"(35.260870,128.230769)",0,0,0,0
"(35.304348,128.230769)",0,0,0,0
"(35.347826,128.230769)",0,0,0,0
"(35.391304,128.230769)",0,0,0,0
"(35.434783,128.230769)",0,0,0,0
"(35.478261,128.230769)",0,0,0,0
"(35.521739,128.230769)",0,0,0,0
"(35.565217,128.230769)",0,0,0,0
"(35.608696,128.230769)",0,0,0,0
"(35.652174,128.230769)",0,0,0,0
"(35.695652,128.230769)",0,0,0,0
"(35.739130,128.230769)",0,0,0,0
"(35.782609,128.230769)",0,0,0,0
"(35.826087,128.230769)",0,0,0,0
"(35.869565,128.230769)",0,0,0,0
"(35.913043,128.230769)",0,0,0,0
"(35.956522,128.230769)",0,0,0,0
"(32.000000,128.282051)",0,0,0,0
"(32.043478,128.282051)",0,0,0,0
"(32.086957,128.282051)",0,0,0,0
"(32.130435,128.282051)",0,0,0,0
"(32.173913,128.282051)",0,0,0,0
"(32.217391,128.282051)",0,0,0,0
"(32.260870,128.282051)",0,0,0,0
"(32.304348,128.282051)",0,0,0,0
"(32.347826,128.282051)",0,0,0,0
"(32.391304,128.282051)",0,0,0,0
"(32.434783,128.282051)",0,0,0,0
"(32.478261,128.282051)",0,0,0,0
"(32.521739,128.282051)",0,0,0,0
"(32.565217,128.282051)",0,0,0,0
"(32.608696,128.282051)",0,0,0,0
"(32.652174,128.282051)",0,0,0,0
"(32.695652,128.282051)",0,0,0,0
"(32.739130,128.282051)",0,0,0,0
"(32.782609,128.282051)",0,0,0,0
"(32.826087,128.282051)",0,0,0,0
"(32.869565,128.282051)",0,0,0,0
"(32.913043,128.282051)",0,0,0,0
"(32.956522,128.282051)",0,0,0,0
"(33.000000,128.282051)",0,0,0,0
"(33.043478,128.282051)",0,0,0,0
"(33.086957,128.282051)",0,0,0,0
"(33.130435,128.282051)",0,0,0,0
"(33.173913,128.282051)",0,0,0,0
"(33.217391,128.282051)",0,0,0,0
"(33.260870,128.282051)",0,0,0,0
"(33.304348,128.282051)",0,0,0,0
"(33.347826,128.282051)",0,0,0,0
"(33.391304,128.282051)",0,0,0,0
"(33.434783,128.282051)",1,0,0,0
"(33.478261,128.282051)",0,0,0,0
"(33.521739,128.282051)",0,0,0,0
"(33.565217,128.282051)",1,0,0,0
"(33.608696,128.282051)",0,0,0,0
"(33.652174,128.282051)",0,0,0,0
"(33.695652,128.282051)",1,0,2,0
"(33.739130,128.282051)",1,0,0,0
"(33.782609,128.282051)",1,0,2,0
"(33.826087,128.282051)",0,0,1,0
"(33.869565,128.282051)",6,1,2,0
"(33.913043,128.282051)",7,2,4,0
"(33.956522,128.282051)",10,2,5,0
"(34.000000,128.282051)",10,3,4,0
"(34.043478,128.282051)",9,1,6,0
"(34.086957,128.282051)",7,0,8,0
"(34.130435,128.282051)",4,0,4,0
